Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price,Review,name,score,Review Score,Number of Reviews,Rating,Star Rating,Distance from Attraction,Location Score,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Superior Queen Room,12.5 miles from downtown,,$57,,,,,,,,,,,,,,,,,,2016,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,,$270,,,,,,,,,,,,,,,,,,2017,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,,$115,,,,,,,,,,,,,,,,,,2018,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed, Balcony",1.4 miles from downtown,,$871,,,,,,,,,,,,,,,,,,2019,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,,$247,,,,,,,,,,,,,,,,,,2020,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,,$332,,,,,,,,,,,,,,,,,,2021,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Luxury condo on CN TOWER,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,,$344,,,,,,,,,,,,,,,,,,2022,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$57,,,,,,,,,,,,,,,,,,2023,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,,$430,,,,,,,,,,,,,,,,,,2024,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Modern 1Bd & Den Condo with Balcony Lillian St,Toronto,One-Bedroom Apartment with Balcony,3.9 miles from downtown,Late Escape Deal,$186,,,,,,,,,,,,,,,,,,2025,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,,$128,,,,,,,,,,,,,,,,,,2026,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Room in cozy house close to Lawrence Ave, WiFi, parking","North York, Toronto",Deluxe Double or Twin Room,5.5 miles from downtown,,$71,,,,,,,,,,,,,,,,,,2027,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,,$129,,,,,,,,,,,,,,,,,,2028,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Modern Apartment Close To The Beach with Parking,Toronto,Two-Bedroom Apartment,3.6 miles from downtown,,$258,,,,,,,,,,,,,,,,,,2029,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,2BR Yorkville Condo - Self Check In & Free Parking,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment,1.3 miles from downtown,,$193,,,,,,,,,,,,,,,,,,2030,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,,$351,,,,,,,,,,,,,,,,,,2031,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Upgraded Rooms with Bath 7-min to Subway Near Downsview Rogers Stadium,"North York, Toronto",Economy Double Room,7.7 miles from downtown,,$85,,,,,,,,,,,,,,,,,,2032,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Spectacular 3 BR 2 WR House - Close to Airport,"Etobicoke, Toronto",Three-Bedroom Apartment,9.4 miles from downtown,,$181,,,,,,,,,,,,,,,,,,2033,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,,$127,,,,,,,,,,,,,,,,,,2034,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"DOWNTOWN, LUXURY CONDO, CN TOWER, ROGERS CENTER, SCOCIA ARENA, UNOBSTRUCTED VIEW","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,,$522,,,,,,,,,,,,,,,,,,2035,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,,$716,,,,,,,,,,,,,,,,,,2036,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Modern Lux Family Rooms - KingBed - Near Sheppard W Station Toronto,"North York, Toronto",Family Room,8.4 miles from downtown,,$100,,,,,,,,,,,,,,,,,,2037,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,La TUMU,"The Village, Toronto (The Village)",Deluxe King Studio,0.9 miles from downtown,,$205,,,,,,,,,,,,,,,,,,2038,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,,$145,,,,,,,,,,,,,,,,,,2039,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,"Chic 3BR apartment in Queen West, Downtown Toronto",Toronto,Three-Bedroom Apartment,3.1 miles from downtown,,$120,,,,,,,,,,,,,,,,,,2040,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Bright & New 2 Beds Near Subway,"The Danforth, Toronto (The Danforth)",Two-Bedroom Apartment,2.7 miles from downtown,,$116,,,,,,,,,,,,,,,,,,2041,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",Double Guest Room,10.8 miles from downtown,,$229,,,,,,,,,,,,,,,,,,2042,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Modern Luxury Room,0.8 miles from downtown,,$231,,,,,,,,,,,,,,,,,,2043,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",One-Bedroom Suite,0.8 miles from downtown,,$179,,,,,,,,,,,,,,,,,,2044,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,,$409,,,,,,,,,,,,,,,,,,2045,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$322,,,,,,,,,,,,,,,,,,2046,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto 3 Bedrooms - 1 Free Parking,"Downtown Toronto, Toronto",Three-Bedroom Apartment,1.4 miles from downtown,,$214,,,,,,,,,,,,,,,,,,2047,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,,$250,,,,,,,,,,,,,,,,,,2048,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Cozy & Modern Ensuite Basement Rooms - Steps to Subway & Downsview Rogers Stadium,"North York, Toronto",Double Room with Private Bathroom,6.8 miles from downtown,,$77,,,,,,,,,,,,,,,,,,2049,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$265,,,,,,,,,,,,,,,,,,2050,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Burano Condo 1 BD in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$217,,,,,,,,,,,,,,,,,,2051,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Studio Apartment,1.4 miles from downtown,,$136,,,,,,,,,,,,,,,,,,2052,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,,$194,,,,,,,,,,,,,,,,,,2053,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,,$143,,,,,,,,,,,,,,,,,,2054,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,,$428,,,,,,,,,,,,,,,,,,2055,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Stunning Rooms in Townhouse across the Beach,"The Beaches, Toronto (The Beaches)",Deluxe Double Room with Bath,4 miles from downtown,,$115,,,,,,,,,,,,,,,,,,2056,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
2025-09-27,booking.com,2.0,2025-10-15,2025-10-17,Downtown Escape Stylish Condo with City Views,"The Harbourfront, Toronto (The Harbourfront)",Apartment,1.3 miles from downtown,,$137,,,,,,,,,,,,,,,,,,2057,140.55,11.2,3.9,36,0,1,0.5,Music,1,18.0,1,1
