Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre,event_score
Lexa Gates: I Am Tour,2025-10-27,The Opera House,735 Queen St. E.,43.6590002,-79.3487743,Music,Hip-Hop/Rap,French Rap,3.6
Modo-Live Presents: The Legendary Pink Dots with Orbit Service,2025-10-26,The Dance Cave,529 Bloor Street West,43.665244,-79.409452,Music,Alternative,Alternative Rock,3.6
Lorna Shore,2025-10-27,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.712525,-79.602042,Music,Metal,Nu-Metal,3.6
SKRILLA with Special Guests,2025-10-28,Hard Luck Bar,772a Dundas Street West,43.65215,-79.407552,Music,Hip-Hop/Rap,Hip-Hop/Rap,3.6
Layto,2025-10-28,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Other,Unknown,3.6
Anvil,2025-10-04,The Phoenix Concert Theatre,410 Sherbourne Street,43.66473,-79.3742,Music,Metal,Heavy Metal,3.6
Guaranteed Entry: Joyia,2025-10-04,CODA,794 Bathurst Street,43.665374,-79.41154,Music,Dance/Electronic,Dance/Electronic,3.6
Rogers Centre Ballpark Tours,2025-09-27,Rogers Centre,1 Blue Jays Way,43.6417384,-79.3917447,Miscellaneous,Undefined,Undefined,3.5
Rogers Centre Ballpark Tours,2025-09-28,Rogers Centre,1 Blue Jays Way,43.6417384,-79.3917447,Miscellaneous,Undefined,Undefined,3.5
Rogers Centre Ballpark Tours,2025-09-26,Rogers Centre,1 Blue Jays Way,43.6417384,-79.3917447,Miscellaneous,Undefined,Undefined,3.5
Rogers Centre Ballpark Tours,2025-09-25,Rogers Centre,1 Blue Jays Way,43.6417384,-79.3917447,Miscellaneous,Undefined,Undefined,3.5
Rogers Centre Ballpark Tours,2025-09-24,Rogers Centre,1 Blue Jays Way,43.6417384,-79.3917447,Miscellaneous,Undefined,Undefined,3.5
Two Dykes and a Mic,2025-09-26,Comedy Bar - Danforth,2800 Danforth Ave,0.0,0.0,Arts & Theatre,Comedy,Comedy,3.47
Two Dykes and a Mic,2025-09-25,Comedy Bar - Danforth,2800 Danforth Ave,0.0,0.0,Arts & Theatre,Comedy,Comedy,3.47
Wing Chun Dance Drama,2025-12-18,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-29,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-21,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-19,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-20,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-23,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-22,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-31,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-24,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Ludovico Einaudi: The Summer Portraits Tour,2025-10-02,Massey Hall,178 Victoria St.,43.6541869,-79.3789975,Arts & Theatre,Classical,Symphonic,3.33
The Jinkx & DeLa Holiday Show,2025-11-26,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Performance Art,Performance Art,3.33
Stardew Valley: Symphony Of Seasons,2025-10-14,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Classical,Symphonic,3.33
Back to the Future In Concert,2025-10-03,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Classical,Symphonic,3.33
The Thorn,2025-10-10,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Performance Art,Performance Art,3.33
Wing Chun Dance Drama,2025-12-17,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Sasha Colby: Stripped II,2025-10-23,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Arts & Theatre,Performance Art,Performance Art,3.33
THE KNOCKOUT TOUR: VIOLET VS GOTTMIK,2025-09-27,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Arts & Theatre,Fashion,Fashion,3.33
Back to the Future In Concert,2025-10-04,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Classical,Symphonic,3.33
Countess Luann LU-NIVERSE,2025-10-09,The Danforth Music Hall,147 Danforth Ave.,43.6764492,-79.3571014,Arts & Theatre,Variety,Cabaret,3.33
The Thorn,2025-10-11,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Performance Art,Performance Art,3.33
Wing Chun Dance Drama,2025-12-30,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-28,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Just For Laughs Toronto presents Dropout Improv Live,2025-09-27,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Performance Art,Performance Art,3.33
Wing Chun Dance Drama,2025-12-27,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Wing Chun Dance Drama,2025-12-16,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Arts & Theatre,Dance,Dance,3.33
Hocus Pocus in Concert,2025-10-18,Meridian Hall,1 Front Street East,43.6468182,-79.3766657,Film,Comedy,Comedy,3.0
Legends of Horror,2025-10-10,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-25,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror - Family Hours,2025-10-25,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Confession Publique,2025-10-25,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Dance,Dance,3.0
La Goddam Voie Lactee,2025-10-25,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.766058,-79.414495,Arts & Theatre,Dance,Dance,3.0
2025 World Series Game 2 Suites,2025-10-25,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-18,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-12-16,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-14,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Toronto Operetta Theatre: The Mikado - Revisted,2025-10-26,Jane Mallett Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Opera,Opera,3.0
Legends of Horror - Family Hours,2025-10-26,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-26,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-25,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
La Goddam Voie Lactee,2025-10-24,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.766058,-79.414495,Arts & Theatre,Dance,Dance,3.0
2025 World Series Game 1 Suites,2025-10-24,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-24,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-25,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-26,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-05,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-26,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
2025 World Series Game 3 Suites,2025-10-26,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-27,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-12-09,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-10,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-11,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-05,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-27,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror - Family Hours,2025-10-24,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-24,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-12-15,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-13,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
"The Tallis Scholars, Director Peter Phillips",2025-12-14,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Classical,Symphonic,3.0
Sheng Wang,2025-12-12,Queen Elizabeth Theatre - Toronto,210 Princes Boulevard,0.0,0.0,Arts & Theatre,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-12,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rhythm Of Roots 2025,2025-12-13,Meridian Arts Centre: Lyric Theatre,5040 Yonge Street,43.766031,-79.414375,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-10-05,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
ALDS Pre Game Tour - Game 2,2025-10-05,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-28,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Berlin.butterfly.brazil,2025-10-24,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Classical,Symphonic,3.0
Confession Publique,2025-10-24,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Dance,Dance,3.0
Legends of Horror - Family Hours,2025-10-28,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
2025 World Series Game 4 Suites,2025-10-27,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-27,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-11,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror - Family Hours,2025-10-18,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-11,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Music TORONTO: What Makes It Great? Vivaldi Seasons,2025-12-07,Jane Mallett Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Classical,Classical/Vocal,3.0
Rogers Centre Tour,2025-12-07,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-09,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-11,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-09,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-04,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror - Family Hours,2025-10-04,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-04,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
2025 ALDS Home Game 1 Suites,2025-10-04,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Beethoven's Fifth,2025-10-11,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Classical,Symphonic,3.0
Rogers Centre Tour,2025-12-08,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-29,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-29,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-23,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-28,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
ALDS Pre Game Tour - Game 1,2025-10-04,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Toronto Operetta Theatre: The Mikado - Revisted,2025-10-24,Jane Mallett Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Opera,Opera,3.0
Legends of Horror,2025-10-30,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-29,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-30,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
A a | a B : B E N D,2025-12-06,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-12-06,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-05,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Justin Willman: One For The Ages Tour,2025-12-06,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Magic & Illusion,Magic,3.0
Rogers Centre Tour,2025-10-30,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Toronto Operetta Theatre: The Drury Lane Cabaret,2025-10-04,Edward Jackman Centre,"947 Queen Street East, 2nd Floor",46.660847,-79.339643,Arts & Theatre,Opera,Opera,3.0
1 Day Workshop with Marianne Williamson,2025-10-04,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Australia's Thunder From Down Under,2025-10-04,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-31,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
A a | a B : B E N D,2025-12-04,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-10-31,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-31,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
A a | a B : B E N D,2025-12-05,Bluma Appel Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-12-04,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Justin Willman: One For The Ages Tour,2025-12-05,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Magic & Illusion,Magic,3.0
Rogers Centre Tour,2025-12-02,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-03,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-23,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-22,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-10-22,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Merch Package,2025-10-31,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror,2025-10-12,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Jr. Jays Sundays Run The Bases (NOT A GAME TICKET),2025-09-28,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Beethoven's Fifth,2025-10-12,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Classical,Symphonic,3.0
Legends of Horror - Family Hours,2025-10-23,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
2025 ALCS Home Game 1 Suites,2025-10-12,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-10-12,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Host Fee For Fevo,2025-11-30,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-12-01,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-13,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-12,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
ALCS Pre Game Tour - Game 1,2025-10-12,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Legends of Horror - Family Hours,2025-11-01,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Les Ballets Trockadero De Monte Carlo,2025-10-18,The Elgin & Winter Garden Theatres,189 Yonge St.,43.6529194,-79.3794517,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-11-30,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-11-28,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Toronto Operetta Theatre: Viva La Zarzuela,2025-11-29,Edward Jackman Centre,"947 Queen Street East, 2nd Floor",46.660847,-79.339643,Arts & Theatre,Opera,Opera,3.0
Mendelssohn's Reformation,2025-11-29,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Classical,Symphonic,3.0
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
2025 Gift Cards,2025-10-31,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Bundle Event For Fevo,2025-10-02,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
A Taste Of Gino! Live On Stage,2025-11-01,Meridian Arts Centre: George Weston,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Rogers Centre Tour,2025-11-01,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Izilo,2025-11-14,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.7661379,-79.4142505,Arts & Theatre,Dance,Dance,3.0
Rogers Centre Tour,2025-10-03,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-14,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Rogers Centre Tour,2025-10-21,Rogers Centre,1 Blue Jays Way,43.641642,-79.390043,Unknown,Unknown,Unknown,3.0
Music TORONTO: Tetzlaff/Tetzlaff/Doerken Trio,2025-10-21,Jane Mallett Theatre,27 Front Street East,43.6470384,-79.3754585,Arts & Theatre,Classical,Classical/Vocal,3.0
Legends of Horror - Family Hours,2025-10-21,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-21,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
Legends of Horror,2025-10-15,Casa Loma,1 Austin Terrace,43.6781377,-79.409615,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre,3.0
