Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,price_usd,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events,price_cad,length_of_stay,is_holiday,district,latitude,longitude,is_weekend,week_of_year,booking_lead_time,room_category
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3,223.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,22,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,301.05,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Studio
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Luxury King Room,0.7,268.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,23,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,361.8,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room with Roll-In Shower - Communications Access,0.5,224.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,24,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,302.4,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",Standard Queen Room with Roll-In Shower - Disability Access,10.5,97.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,25,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,130.95,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Yorkville Royal Sonesta Hotel Toronto,"The Annex, Toronto (The Annex)",Deluxe King Room,1.3,209.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,26,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,282.15,3,True,Bloor-Yorkville,43.6706,-79.3951,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2,187.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,27,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,252.45,3,True,North York,43.7615,-79.4111,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Delta Suites - In Downtown Toronto, Opposite Scotiabank Arena, CN Tower, Rogers Centre & MTCC","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,28,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,337.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Midtown Home Suites,Toronto,Double Room,3.6,89.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,29,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,120.15,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",King Room,1.4,213.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,30,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,287.55,3,True,Bloor-Yorkville,43.6706,-79.3951,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior One-Bedroom Suite with External Private Bathroom,0.6,176.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,31,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,237.6,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Suite
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Parkdale Hostellerie,Toronto,Apartment with Terrace,2.6,108.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,32,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,145.8,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2,124.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,33,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,167.4,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard King Room,9.9,120.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,34,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,162.0,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11.0,125.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,35,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,168.75,3,True,Airport Area,43.6777,-79.6248,True,41,8,Family Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1,363.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,36,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,490.05,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Two-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3,129.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,37,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,174.15,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard King Room with Mobility Accessible Tub,10.5,130.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,38,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,175.5,3,True,Airport Area,43.6777,-79.6248,True,41,8,Accessible Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",Queen Room wih Two Queen Beds,0.7,182.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,39,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,245.7,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Family Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room with Two Double Beds,0.6,219.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,40,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,295.65,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Family Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9,118.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,41,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,159.3,3,True,Airport Area,43.6777,-79.6248,True,41,8,Family Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6,198.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,42,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,267.3,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Small Room,0.9,253.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,43,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,341.55,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Union Hotel,"Financial District, Toronto (Financial District)",Queen Room,0.4,230.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,44,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,310.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,B Hotel,Toronto,Deluxe Suite,2.7,154.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,45,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,207.9,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Suite
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment with City View,0.7,213.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,46,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,287.55,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.3,245.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,47,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,330.75,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8,430.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,48,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,580.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6,299.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,49,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,403.65,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Two-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9,117.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,50,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,157.95,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7,208.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,51,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,280.8,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Upscale 1 Bed & Den Downtown Toronto,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.2,151.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,52,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,203.85,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Two-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5,126.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,53,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,170.1,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",Queen Loft,1.2,286.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,54,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,386.1,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7,381.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,55,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,514.35,3,True,The Beaches,43.6677,-79.293,True,41,8,Standard
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13.0,128.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,56,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,172.8,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5,118.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,57,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,159.3,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Family Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7,97.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,58,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,130.95,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5,139.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,59,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,187.65,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7,355.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,60,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,479.25,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Large Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6,294.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,61,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,396.9,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",,0.9,109.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,62,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,147.15,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8,238.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,63,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,321.3,3,True,Harbourfront,43.6389,-79.3817,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4,273.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,64,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,368.55,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6,156.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,65,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,210.6,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3,123.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,66,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,166.05,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2,353.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,67,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,476.55,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Studio
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8,236.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,68,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,318.6,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1,133.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,69,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,179.55,3,True,Airport Area,43.6777,-79.6248,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7,92.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,70,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,124.2,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Casa St Clair Hotel 1BR Basement Suite with Private Patio,Toronto,Suite,3.1,123.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,71,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,166.05,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Suite
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,72,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,337.5,3,True,Entertainment District,43.6426,-79.3871,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Rex Hotel Jazz & Blues Bar,"Downtown Toronto, Toronto (Queen West)",Standard Room with Double Bed and Private Bathroom,0.3,145.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,73,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,195.75,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Stylish Cozy Studio Condo Downtown,"The Village, Toronto (The Village)",Apartment,0.5,169.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,74,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,228.15,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3,200.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,75,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,270.0,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Queen
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Deluxe King Room,0.2,196.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,76,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,264.6,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,77,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,337.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2,129.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,78,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,174.15,3,True,Airport Area,43.6777,-79.6248,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",King or Queen Suite with Sofa Bed,10.6,178.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,79,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,240.3,3,True,Airport Area,43.6777,-79.6248,True,41,8,Suite
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The One,"Entertainment District, Toronto (Entertainment District)",Deluxe One-Bedroom Apartment,0.7,174.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,80,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,234.9,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Double Bed and Balcony,2.4,204.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,81,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,275.4,3,True,Queen West,43.6439,-79.4001,True,41,8,One-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4,334.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,82,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,450.9,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Two-Bedroom Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3,241.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,83,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,325.35,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Deluxe Room
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",Partner offer option,1.5,190.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,84,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,256.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7.0,205.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,85,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,276.75,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Suite
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4,538.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,86,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,726.3,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard King
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4,669.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,87,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,903.15,3,True,Bloor-Yorkville,43.6706,-79.3951,True,41,8,Apartment
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1.0,138.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,88,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,186.3,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
2025-10-02,booking.com,2.0,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2,250.0,10.5,5.8,15.2,66.2,0.0,0.0,45.0,85.0,89,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.33333333333333,True,True,337.5,3,True,Yonge - Dundas,43.6532,-79.3832,True,41,8,Standard Double
